id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5WYrh32fc1mHAsCfa8ynug,也許是愛,Prudence Liew,0.286,0.4679999999999999,10,-10.309,1,0.0332,0.531,7.61e-06,0.192,0.248,69.203,4.0
2jVlsXNLi7OvOd0UwhxmEB,Letting Go - Franky Rizardo Remix (Mixed),"Mont Blvck', 'Franky Rizardo",0.87,0.878,6,-7.47,0,0.052,0.065,0.873,0.1,0.701,123.956,4.0
45QazWMD1fiborrZnVphIE,Grandioso,"Roland Forrest Seitz', 'The Goldman Band', 'Ainslee Cox",0.483,0.266,1,-17.656,1,0.0432,0.815,0.918,0.18,0.302,134.578,4.0
7AdA9vNvPC9xdH3l4pPzS5,666 Voices Inside,Dark Funeral,0.447,0.994,8,-5.143,1,0.185,1.42e-06,0.934,0.148,0.0771,126.057,4.0
5ENw6kuM7Z4puXNma6n7Jo,When U Go - MoBlack Remix (Mixed),"Girls of the Internet', 'MoBlack",0.621,0.713,7,-9.635,0,0.0782,0.0673,0.7340000000000001,0.0738,0.672,124.077,4.0
4f77uaw3R0eoAIhYjgEwMH,Bonsai,Elijah Nang,0.905,0.129,10,-12.474,0,0.153,0.0433,0.3429999999999999,0.235,0.64,90.00299999999999,4.0
6YuGggPcS7GJAW3xqQ3ITv,The Man Who Couldn't Cry,Loudon Wainwright III,0.687,0.2019999999999999,2,-13.955,1,0.0391,0.84,3.55e-06,0.0962,0.381,130.313,4.0
2UISHORfUcRty4GHgT5pUf,The Hollow,Ancient Bards,0.374,0.785,5,-5.494,0,0.0441,0.0225,0.0149,0.0674,0.392,160.20600000000005,4.0
7jFYDO3kgVJAIECCorn3Nr,What Do You Want Me To Do?,Pointed Sticks,0.356,0.936,8,-6.21,1,0.126,0.00967,0.0,0.306,0.728,165.252,4.0
0vjBu8BBwVeMFpgCQQDvnM,All We Ever Wanted / Needle in the Hay (Acoustic),Winston K.,0.499,0.3279999999999999,9,-11.511,0,0.0355,0.561,0.0144,0.127,0.315,117.778,4.0
0fW5vSUA4I1gNgfsIp04NE,Cruisin' for Sentient Beings,Land of the Loops,0.83,0.434,1,-14.211,1,0.125,0.0985,0.619,0.1689999999999999,0.542,103.618,4.0
6OKjPpTSZf3yyycUvjdXyj,The Coming of Genocide,Ulcerate,0.201,0.969,1,-6.8020000000000005,0,0.145,2.85e-05,0.17,0.0925,0.0565,142.094,4.0
2bs02gDFKBiHIgz4cQ9dg9,There For Me,Foamo,0.745,0.911,9,-4.24,0,0.0628,0.000904,0.838,0.106,0.33,129.998,4.0
4Wm8ZtJKA7GeT9Kqk8mJZG,Boogie Woogie,"Rhythmtown-Jive', 'Johnnie Johnson",0.504,0.7829999999999999,5,-10.628,1,0.0356,0.629,0.895,0.193,0.833,172.253,4.0
08uDIN8kubkLqcK6JZBzai,Patching Holes,Tom Hagerman,0.375,0.0409,0,-18.113,1,0.0393,0.8029999999999999,0.792,0.121,0.0576,120.161,4.0
6jMlwoENibRfTO9Ywxxfdp,NIGHTS,"Paix Kid', 'Safe Neighbor",0.7,0.4529999999999999,2,-11.322,0,0.0469,0.354,0.000152,0.0998,0.947,90.04299999999998,4.0
1s492BArPkMUvnHIwH38mO,Pleasure From The Bass - Subb-an Remix,"Tiga', 'Subb-an",0.813,0.8220000000000001,6,-6.871,0,0.0538,0.00163,0.8059999999999999,0.0805,0.861,123.988,4.0
3PJLa3Hmigb4dhiACST2Qe,Different Now - Art Department Remix,"Damian Lazarus', 'Art Department",0.805,0.87,6,-8.932,1,0.0534,0.000498,0.818,0.115,0.6,123.035,4.0
5Oo8o8aw6xMnvcB5Uo47sy,We Appreciate Power,"Grimes', 'HANA",0.54,0.926,2,-2.977,0,0.0526,0.0105,3.81e-05,0.381,0.445,108.02,4.0
5xiFO2OZXwtQVL81Ad1V5l,Give In,Amy Ray,0.447,0.927,2,-2.782,1,0.042,0.0080299999999999,0.000136,0.0623,0.765,111.929,4.0
3vvHuxqp2BmwUDTTeDJQA5,Doctor Allan MacDonald,Various Artists,0.1009999999999999,0.547,3,-9.445,1,0.034,0.38,0.72,0.0784,0.203,71.881,4.0
6wpnyeGSaIj3W4wA3b852b,Brother Dragonfly,Sorceress,0.3879999999999999,0.563,7,-8.796,0,0.0627,0.296,0.016,0.0837,0.314,119.809,3.0
5hLrWlX2Y9YQ89tZbB4gEa,"Lieder ohne Worte, Book 3, Op. 38 (Excerpts): No. 2 in C Minor, MWV U 115","Felix Mendelssohn', 'Denis Kozhukhin",0.179,0.0677,0,-28.804,0,0.042,0.996,0.8909999999999999,0.124,0.154,77.221,4.0
4HQ8ESXpxqO41Pet6kjzWY,My Teddy Bear and Me,Charlie Hope,0.519,0.222,10,-12.313,1,0.0359,0.86,0.000434,0.1169999999999999,0.231,90.008,4.0
57SejZQeqZmAY5pEbMbyQG,"Choose Your Player! (from ""Super Smash Bros. Melee"")",Ben Emberley,0.451,0.3379999999999999,0,-9.077,1,0.0326,0.7809999999999999,0.648,0.0991,0.302,150.063,4.0
6bdfAnfoqrukIc7l5EHFJF,John's Church (feat. Nils Ohrmann),"Oliver Dollar', 'Nils Ohrmann",0.8240000000000001,0.815,3,-5.013999999999999,1,0.124,0.0231,0.0422,0.18,0.391,119.995,4.0
2BcaoJF3QzsEDloBLMmxUB,Close View,"Tom Scott', 'Phil Woods",0.5529999999999999,0.5579999999999999,5,-10.955,0,0.0793,0.733,0.1889999999999999,0.695,0.631,116.123,4.0
5qBTFTLBHKgui4qeg22mCW,Slip,Altitudes & Attitude,0.514,0.962,0,-4.455,0,0.0565,0.0303,0.0,0.162,0.662,149.95,4.0
28ZWvevUM9ugOROMwOw5wu,Es ist ja nicht zum Essen,Fanal,0.425,0.614,11,-7.683,0,0.03,0.0144,7.709999999999999e-05,0.128,0.397,66.891,3.0
5DRNInTlH7cKh17NYmuLRS,Midland Crisis,"Phil Keaggy', 'Jerry Marotta', 'Tony Levin",0.536,0.7090000000000001,5,-9.541,0,0.0281,0.161,0.914,0.102,0.774,151.529,4.0
0jiM1BrgACLtLOPigOxMVV,Banks of the Ohio,Justin Johnson,0.425,0.0682,0,-14.349,1,0.0433,0.8909999999999999,0.7509999999999999,0.1119999999999999,0.259,80.855,3.0
02AJG4XBJZsGBXOwYHWFB9,Better Day - Live,Ocean Colour Scene,0.476,0.652,9,-5.805,1,0.0292,0.0484,0.0,0.904,0.31,79.878,4.0
48gvJrXxitJlYkyUWIEc5S,Grover's Groove,Lynn Riley,0.6990000000000001,0.604,5,-5.202999999999999,0,0.0624,0.1689999999999999,1.28e-06,0.0895,0.669,93.057,4.0
0y8UgYAIB2UHDyDoCizvsF,No Matter What,Great White,0.4920000000000001,0.804,9,-5.098,1,0.0383,0.000103,7.11e-06,0.0534,0.665,126.12,4.0
1at1thsztHSzhJF5ESBFdf,Sugar Is Sweeter,CJ Bolland,0.614,0.7559999999999999,0,-7.244,1,0.0711,0.11,0.0287,0.278,0.4270000000000001,93.008,4.0
1FTxDqZieSPGkr7BC8bOJj,Man Khodam Raftaniam,Hayedeh,0.35,0.356,0,-10.356,0,0.0308,0.992,0.00349,0.268,0.523,103.442,3.0
7dvPsmor8AVIBvVAX1VjuB,Thermosphere,Dask,0.0888,0.0561,1,-24.464,1,0.0426,0.893,0.00633,0.0881,0.0334,86.98899999999998,4.0
0aMpytXk0tWASosqpBpiQL,People Will Say We're In Love,"Stacey Kent', 'David Newton', 'Jim Tomlinson', 'Dave Chamberlain', 'Matt Home",0.5770000000000001,0.0899,1,-18.991,1,0.0389,0.961,0.000236,0.111,0.186,132.497,4.0
0p0FevMjfZZA6zpzeM07hZ,Father and Son - Live in London,Flight of the Conchords,0.434,0.5,7,-10.72,1,0.124,0.8690000000000001,0.0,0.982,0.508,140.797,4.0
4L3szsPzQVeIKMi5jkO96o,Di-Di-Di-Dime,Diego Verdaguer,0.7090000000000001,0.774,0,-8.587,1,0.0281,0.0471,2.89e-06,0.183,0.754,123.993,4.0
7bRylP0bdbxHCh0WFPxgzc,Safe And Sound,The Holophonics,0.787,0.87,0,-6.097,1,0.0417,0.0075599999999999,2.36e-05,0.0862,0.972,136.011,4.0
5qkBsGImXVYIfE86DWvI54,Homo Deus III,Deantoni Parks,0.526,0.848,10,-8.802,0,0.836,0.414,0.5489999999999999,0.195,0.363,81.764,4.0
5RnxrindFVL9ZJVYNB1p68,Positive (+) [Computerwelt Retreat],Fused,0.64,0.936,4,-10.73,0,0.0566,0.255,0.7829999999999999,0.0664,0.39,122.001,4.0
4NkJnpJiRHTz9TKFru8G05,Different Sky,Stinging Rain,0.469,0.35,4,-14.821,1,0.0295,0.0149,0.00815,0.0813,0.176,103.682,4.0
2PrdCTvc5Xqu4c93aEcobj,This One's for You,Barry Manilow,0.352,0.3,11,-12.007,0,0.0301,0.47,2.89e-05,0.2189999999999999,0.3779999999999999,124.357,4.0
28kjyHSMWyNpvJhajyy3aZ,Limosna de un Hijo,Julio Jaramillo,0.7440000000000001,0.44,3,-10.448,0,0.0329,0.627,1.4300000000000004e-05,0.14,0.772,114.397,4.0
16jqtik0MS0IJK5QrXHarL,We Are Never Ever Getting Back Together,Larry Kenzal,0.3720000000000001,0.402,7,-11.611,1,0.0325,0.954,0.933,0.0966,0.531,79.861,4.0
3Rc2NraLcdmAkQWMp0Wi3q,I Was Made for Loving You (feat. Davie),"Alex G', 'Davie",0.47,0.32,2,-7.669,1,0.0364,0.336,0.0,0.337,0.25,114.513,4.0
5p87m9rf3QRqcZOhvOgVtz,Oracion de las madres que tienen a sus hijos en brazos,"Manuel de Falla', 'Isabel Leonard', 'Brian Zeger",0.365,0.0608,9,-19.734,0,0.0484,0.988,7.72e-06,0.133,0.0392,122.905,3.0
6tCVILGt6Zc1Lo9L8vaDa7,Orphée Suite - 3. Journey to the Underworld,Philip Glass,0.4579999999999999,0.107,10,-22.81900000000001,1,0.0439,0.994,0.862,0.1009999999999999,0.0375,104.035,4.0
0VYWDaj1GTvdWSys086Lwe,Except For The Ghosts,Lisa Germano,0.374,0.105,0,-15.227,1,0.0316,0.963,0.00054,0.126,0.108,110.792,4.0
1wr9ycdOpTZMypceDmZ5cT,Vortex of Lies,Mudhoney,0.2189999999999999,0.936,9,-6.625,1,0.0715,0.0186,1.13e-05,0.159,0.1669999999999999,132.33700000000002,4.0
3uWCkkgLdLxnLXujSTogDX,"Silent Night, Holy Night",Andy Williams,0.131,0.178,10,-15.602,1,0.0317,0.908,0.0235,0.11,0.23,89.604,1.0
796kc8JDJxBK4MsTAgMBhx,"Violin Concerto No. 1, Op. 35, M. 37: Vivace","Karol Szymanowski', 'Tasmin Little', 'BBC Symphony Orchestra', 'Edward Gardner",0.262,0.0595,9,-25.715,0,0.0477,0.841,0.273,0.0803,0.0369,92.408,4.0
4wC2gFj7eHzL1SRadSwQsH,Jardin,Adam Baldych,0.728,0.0546,4,-23.253,1,0.166,0.969,0.764,0.0864,0.598,130.667,1.0
0ZmuBFQQgvtw7X6TlgD41L,Hold You Down - Chris Fortier Dub,"Opencloud', 'Chris Fortier",0.722,0.514,11,-10.999,0,0.0452,0.000274,0.8740000000000001,0.0896,0.0851,126.045,4.0
5ZhhT66CQIcV4FPRruBSQk,The Penguin Dance,Pinkfong,0.943,0.914,1,-6.277,1,0.392,0.226,0.0,0.0306,0.838,130.032,4.0
3mI4H6ZzjzuavXrZZymAF7,Is not it strange?,BotchiBoromaru,0.5820000000000001,0.826,2,-5.11,1,0.114,0.00149,0.0,0.0631,0.8079999999999999,105.027,4.0
16AkFxL1O8zDdr3oyzvH5x,Painted in the Sound - Audiotree Live Version,Justus Proffit,0.484,0.733,0,-10.018,1,0.0329,0.0951,0.00689,0.644,0.67,128.57399999999998,4.0
24YeIgKBUNiEWi6KKnpxDf,Whose Authority (Acoustic),Nada Surf,0.445,0.6859999999999999,3,-5.329,1,0.03,0.263,6.87e-05,0.0813,0.539,118.177,4.0
7A5lWjmlMmwRekbdQKDhjd,The Intellectual Types,Ricked Wicky,0.421,0.7559999999999999,5,-4.109,1,0.0306,0.00052,1.28e-05,0.0702,0.613,122.731,4.0
6bXDN3G5UGLjolHCIoRUxO,7/29,The Winston Jazz Routine,0.5489999999999999,0.491,10,-11.606,1,0.0315,0.76,0.875,0.0887,0.126,82.064,4.0
4oBY7pQ3KFaS5lCbs7gP5W,Help the Lost Find Their Way,Foredoomed,0.244,0.946,0,-7.309,0,0.0713,4.5e-05,0.0095599999999999,0.435,0.3329999999999999,140.484,4.0
0lUu23V73dBhdZ0IzXyyXZ,Money Meng,Gab Gacha,0.754,0.494,1,-7.817,1,0.33,0.107,0.0,0.0825,0.8079999999999999,158.937,4.0
2vh5QZuJRsuZc9TLLsPnwb,"Ooo, Ooo, Ooo","Nona Hendryx', 'Soul Clap",0.821,0.642,9,-7.6629999999999985,1,0.0861,0.1889999999999999,0.322,0.067,0.764,113.999,4.0
3x1v32I3SZNvC7q7bDhcGm,Black Water - Single Version,The Doobie Brothers,0.5429999999999999,0.307,2,-18.253,1,0.0414,0.3339999999999999,0.0,0.044,0.649,168.169,4.0
0w3z9vREKkP7UPiwZcSA7j,Listen to Music,Nyarons,0.911,0.679,7,-8.272,1,0.0505,0.3379999999999999,0.244,0.0814,0.7909999999999999,109.992,4.0
5FuTLeXAJGwbFjcNQMHaeI,Elevate,Sirius Beat,0.295,0.496,5,-7.447999999999999,0,0.0312,0.0991,0.0972,0.145,0.11,77.48100000000002,4.0
1Kt4LoVBfJfJrHyEMLUOId,Will You Ever Love Yourself?,Hammock,0.187,0.346,1,-11.304,1,0.0313,0.417,0.649,0.11,0.0758,139.388,3.0
68ZWpWxcgV0EhU83OcexyT,La Gente Dice,Tito Rojas,0.647,0.743,4,-7.709,0,0.0951,0.485,2.85e-05,0.802,0.713,94.464,4.0
4q060Q7AFKex1xYBeWbuJ6,F*** U,Slim Thug,0.6990000000000001,0.447,8,-9.066,1,0.183,0.0659,0.0,0.351,0.206,77.994,4.0
4vOnhAJs8bwnDCaZmet3Nr,Holiday in Cambodia - Live at Alabama Halle,Dead Kennedys,0.235,0.853,9,-6.518,0,0.0862,0.0027,0.086,0.145,0.276,130.556,4.0
3X71ogeP81a7YUAUuCw9Zd,Make The World Go Away,Roger Whittaker,0.29,0.4039999999999999,1,-12.698,1,0.0305,0.6509999999999999,4.52e-05,0.0707,0.4629999999999999,109.855,3.0
6fqfF5R7DOphvMWkmAmLeB,"Music for the Royal Fireworks, HWV 351: La Réjouissance","George Frideric Handel', 'Nicholas McGegan",0.561,0.3429999999999999,2,-17.723,1,0.0364,0.901,0.889,0.0738,0.62,122.925,4.0
2mvctjgrevLQn08AUW6jMc,Boyish,Hippo Campus,0.4370000000000001,0.964,9,-2.777,1,0.0815,0.0201,0.000608,0.0723,0.481,159.925,4.0
73Woova0MeI7b1Me7VearK,Hoe Shit (feat. Coca Vango),"LightSkinKeisha', 'Coca Vango",0.732,0.784,6,-3.701,0,0.0986,0.05,0.0,0.12,0.504,85.01100000000002,4.0
23TCSeDVqbW0CYrlN6lHrl,Kuar - FNX Omar Remix,"Emmanuel Jal', 'FNX Omar",0.82,0.954,3,-6.976,0,0.0517,0.0504,0.846,0.0847,0.536,122.001,4.0
2JUZVHGaxfsvoTBOVfc6La,"Piano Concerto No. 2, After Lewis and Clark: Movement II - Sacagawea","Philip Glass', 'R. Carlos Nakai', 'Paul Barnes', 'Ralf Gothoni', 'Northwest Chamber Orchestra Seattle",0.366,0.113,6,-20.415,0,0.0362,0.975,0.903,0.0947,0.0391,111.017,4.0
1jgjYgR86AG25LEG0yn1qS,How Far,Sledgeback,0.34,0.956,2,-5.395,1,0.042,0.0002009999999999,0.0132,0.376,0.767,157.01,4.0
1Cx7sBaxnV92XGrP3YRt3k,Southern Sway,Nicola Costa,0.61,0.877,7,-6.159,1,0.0352,0.00969,0.6970000000000001,0.155,0.77,129.158,4.0
3CwY9duCa29ye9TDno8mXT,High Heels.,JoJo,0.455,0.7190000000000001,8,-5.03,1,0.1689999999999999,0.00312,3.58e-05,0.165,0.637,179.89,3.0
3zAzR5mOB08PTGJ8854gbn,Don’t Take Your Baby Downtown,Redd Kross,0.591,0.743,10,-7.832000000000002,1,0.0294,0.0001889999999999,0.0,0.0607,0.816,124.7,4.0
01SEZb6zox77xIwp65TfwW,"Violin Sonata in C Minor, RV 6 ""Sonata A Solo Facto Per Monsieur Pisendel Del Vivaldi"": Adagio","Antonio Vivaldi', 'Rachel Podger",0.1989999999999999,0.0596,2,-22.602,1,0.0458,0.87,0.0236,0.114,0.064,85.01299999999998,4.0
1QEoW1ZRV8Zdf1DA8AuSfy,Apelike Shrewdness,Rectangle Creep,0.354,0.4589999999999999,0,-6.285,1,0.0347,0.127,0.0,0.201,0.555,116.147,4.0
7mZVdZ8g0l8BNXvJX1nYUT,79 Shiny Revolvers,Rayland Baxter,0.423,0.8109999999999999,10,-6.541,1,0.0625,0.183,0.0,0.0792,0.639,148.884,4.0
3lXdwtidkffEaitANv0vYW,Radar Love,Omen,0.434,0.675,11,-11.401,1,0.0391,0.1369999999999999,0.0142,0.148,0.581,97.012,4.0
6DrjJb2QXOkbAyLoMOxVD3,Nothing Left,Man Down,0.4539999999999999,0.916,11,-2.8280000000000003,0,0.0422,0.0252,2.860000000000001e-05,0.0776,0.235,130.095,4.0
5z81QrGGlWBFZuQDixOzhd,Defective Kids,The Peekaboos,0.413,0.206,9,-17.935,0,0.0438,0.764,4.37e-06,0.1169999999999999,0.514,146.787,4.0
1tEn9ati47vDCZKLAdtGIS,Aurelia,The Fall Of Every Season,0.171,0.632,9,-4.678999999999999,1,0.045,0.000104,0.6990000000000001,0.705,0.0468,124.956,3.0
3FfeO2EnzUypolJZN8sLmU,Cyanobactérie,Camembert Au Lait Crew,0.732,0.431,0,-11.742,1,0.104,0.00346,0.741,0.108,0.525,164.998,3.0
6Mt2qRbf8fxNjMWtfnPVuj,Oboe concerto in G Minor: III. Sarabande,"George Frideric Handel', 'Musica Amphion', 'Bart Schneemann', 'Pieter-Jan Belder",0.184,0.0792,9,-18.679,1,0.0394,0.94,0.964,0.0871,0.222,99.504,4.0
397tvvUFOV4pKRIdCvbDiq,Avalon Nights (feat. Dave Koz),"Paul Brown', 'Dave Koz",0.413,0.537,2,-11.451,1,0.0356,0.68,0.371,0.0918,0.64,83.311,4.0
6Lt8IE5U1RrZCBfiJQdwKQ,My Friend's Car,The Tokens,0.516,0.813,10,-10.923,1,0.037,0.466,9.86e-06,0.305,0.928,79.205,4.0
5gxZtanTjzgsxjhfFUq8Cm,Hard Times,The Shirelles,0.5710000000000001,0.594,7,-3.3560000000000003,1,0.037,0.728,0.0,0.208,0.8059999999999999,113.768,4.0
3maieirJLu0ogJ8ynrQR8S,Bullet Off It's Course,SiXforNinE,0.406,0.968,7,-3.605,1,0.235,5.920000000000001e-05,1.29e-05,0.1969999999999999,0.254,92.066,4.0
5bYXt3FyCnFbVVqI8YEQOD,Hope Is Great But We Need Caffeine,Proem,0.149,0.0842,1,-22.54300000000001,1,0.0374,0.971,0.963,0.153,0.0397,142.204,4.0
42GY94OSwJyMpJ01j9IVZz,Grand champion,Les Trois Accords,0.542,0.932,2,-4.263,1,0.0442,0.0313,7.3e-05,0.326,0.6579999999999999,148.106,4.0
1ExA1GYrdCUi2QNMiHqueK,Peepers,George Bishop,0.831,0.296,0,-13.526,0,0.0609,0.397,0.00317,0.0592,0.475,92.96,4.0
4rNdCbQNcg90RJDaJRTIkE,Gamma Wave,Dan Armstrong,0.297,0.239,3,-16.118,0,0.0412,0.711,0.8270000000000001,0.111,0.157,170.065,4.0
30Ec2bgQseRN4jU5TJUVGy,Ricardo y José María,Dueto Bertin Y Lalo,0.799,0.4589999999999999,9,-9.372,1,0.0414,0.621,0.0118,0.0712,0.74,101.84,4.0
2TRasvoEvVTjbrfLVzbJK2,Rich/Poor,Trampled by Turtles,0.473,0.552,5,-8.884,1,0.0289,0.198,0.0064,0.128,0.611,97.151,4.0
3gBorfzl0rt3x5NgtnoffY,Spoiler,Trampled by Turtles,0.451,0.929,5,-9.186,1,0.0403,0.604,0.983,0.247,0.966,151.826,4.0
3ogR9x21vQKlqppP82Cmvj,"Tuno bueno, el tuno muerto",SFDK,0.698,0.905,8,-3.4210000000000003,1,0.0666,0.0359,0.0,0.1,0.6940000000000001,123.953,4.0
7wBSzVinxbRiMUu7ooY1jT,Spanish Harlem Incident,Bob Dylan,0.589,0.368,7,-9.108,1,0.0339,0.7490000000000001,0.0,0.0797,0.3289999999999999,110.495,4.0
3PRPPAHPHSahv4BlFNdLpa,Escape Tones,"Jim Mcauley', 'Ken Filiano",0.575,0.435,6,-12.544,0,0.113,0.815,0.92,0.0829,0.547,64.182,3.0
6Z55jQgd1TFyiUVOXwaT7c,Jump Start,"Jim Mcauley', 'Nels Cline",0.48,0.207,7,-16.53,0,0.0521,0.975,0.8959999999999999,0.103,0.213,126.03,3.0
6TPnwCW9Z5RIxEqBm8pQps,Dirty South Legend,Mr. Mixx,0.917,0.835,10,-5.831,0,0.264,0.0157,0.586,0.0404,0.8059999999999999,93.835,4.0
5ctG5AFM0178ApNtK5wbZO,All My Life,Benny Goodman Trio,0.6629999999999999,0.0926,10,-15.374,0,0.0383,0.995,0.00403,0.158,0.266,76.501,4.0
27eJHvjF3SfkFwy3YssgDh,Tell Me,Marshall Okell,0.43,0.8440000000000001,2,-5.247999999999998,1,0.0523,0.0376,0.129,0.0818,0.672,175.088,4.0
3JxH4l8wMCtQmOhwPCH58S,Nie było - feat. Edyta Górniak,"Sweet Noise', 'Edyta Gorniak",0.6679999999999999,0.88,11,-5.042,0,0.0688,0.0252,0.00013,0.727,0.65,123.008,4.0
0Bjn03h82LTQCG2CvsHgVL,OUTBARN KAMIKAZE,-MASA Works DESIGEN-,0.527,0.997,8,-1.347,1,0.0592,0.103,0.0235,0.129,0.7040000000000001,129.959,4.0
2JdJkGqKIaI4BwXOAnrML2,Return of the Frog Queen - The End Sessions,Jeremy Enigk,0.283,0.679,4,-6.7929999999999975,1,0.0361,0.0060799999999999,0.00123,0.088,0.246,115.097,4.0
4lrhG0x2kJ1oYOdiOpIxNA,Melody,Gigi DeNisco,0.364,0.701,4,-5.7620000000000005,1,0.0658,0.0399,0.003,0.11,0.2189999999999999,169.095,4.0
1gdK5dtTdTfOA4EZerNDEM,"Aoidh, Na Dean Cadal Idir / A Chomaraigh Aoibhinn Ó",Runa,0.384,0.256,5,-10.51,1,0.0281,0.777,7.64e-05,0.0967,0.216,113.451,3.0
7uVIWvPQ3Ibt5bACRh7XWC,The Gig,Chip Greene,0.2339999999999999,0.7090000000000001,3,-4.098,1,0.0395,0.0291,0.0,0.135,0.601,182.342,4.0
2sIAe9pW3jDR5DnZVjklAJ,You'll See Me Coming,Chip Greene,0.495,0.423,0,-7.607,1,0.0255,0.205,0.0,0.16,0.32,99.175,3.0
6NQifWtuDmLfFe6lconZtU,"Sonata No. 30 In E, Op. 109 - Prestissimo","Ludwig van Beethoven', 'Peter Serkin",0.295,0.243,0,-17.605999999999995,1,0.0325,0.986,0.875,0.24,0.3329999999999999,93.784,3.0
1wsX0lBYR6eqTPIVYFfW9j,Breaking My Balls,Supersuckers,0.246,0.982,7,-6.114,1,0.16,0.00521,0.000265,0.698,0.144,175.02200000000005,4.0
350KDuUQBQWOntj6ULgpiB,Nothing to Prove,Wipers,0.14,0.8590000000000001,7,-5.379,1,0.0419,2.9e-05,0.0388,0.0817,0.6890000000000001,185.861,4.0
1UxSA80MS8cKORgegQmR6T,Straight Ahead (Live),Wipers,0.237,0.921,3,-5.813,1,0.0885,0.0063799999999999,0.0,0.3979999999999999,0.436,141.208,4.0
7y4AKrq6oQz6ZZAazVuJwX,Dog Years,"Malibu Ken', 'Aesop Rock', 'TOBACCO",0.8059999999999999,0.4579999999999999,1,-8.14,1,0.226,0.0896,2.42e-05,0.0772,0.8190000000000001,135.893,4.0
5JSPQ4xwXkunJrfDmcAEs2,I Believe (Our Love Has Gone Away),Conspiracy,0.462,0.82,3,-6.698,1,0.0869,0.0154,0.0,0.652,0.7090000000000001,151.797,4.0
4gOonX4MJoKpWYwAL0MtZ2,Stick,The Blisters,0.4970000000000001,0.698,2,-8.67,1,0.0422,0.186,0.531,0.102,0.5760000000000001,120.375,4.0
19rgbxItgVMAENCtP9opi9,Sex and Lies,The Blisters,0.527,0.358,2,-14.220999999999998,1,0.0333,0.7390000000000001,0.000732,0.0932,0.204,140.866,4.0
3BgNtKDANDVOFVCGWtPLsi,The Ways to Love a Man,Tammy Wynette,0.54,0.2,9,-14.468,1,0.0315,0.852,0.0297,0.1639999999999999,0.479,94.074,4.0
0Y7V3hVqNl3mgTrkclL5b6,We Dream of Our Freedom,Epic Score,0.0832,0.188,4,-13.913,0,0.04,0.4589999999999999,0.945,0.111,0.034,169.517,3.0
6MFeeTY0Ax5UBQdmRvoxum,Funeral Music : Epilogue,"Polish National Radio Symphony Orchestra', 'Witold Lutosławski",0.0617,0.0388,10,-24.071,1,0.0488,0.955,0.362,0.099,0.0246,63.05,4.0
3YLB9WkFuAGX3D3Nemwbm3,"Whea Yo Ghost At, Whea Yo Dead Man",DJ Elmoe,0.662,0.611,1,-7.921,1,0.203,0.42,0.000154,0.106,0.244,85.02799999999998,4.0
3rBZmWCGWG7DsCjCWjIPlq,Jungle Juke,Tha Pope,0.446,0.752,6,-5.621,0,0.207,0.000717,0.0,0.221,0.318,82.213,4.0
5Bsmdhi3k1ZBkGjk9kBlL2,Konplize ditut eta,"Mikel Markez', 'Aire ahizpak",0.672,0.283,3,-8.787,1,0.062,0.921,0.0,0.0992,0.693,103.656,4.0
4JCr0Kj0mdFaafkeQKRrTZ,Bottle Poppers,"Wiz Khalifa', 'Curren$y",0.879,0.662,2,-4.555,1,0.298,0.0628,0.0,0.243,0.773,132.547,4.0
2cc87fYCwvvRPxCdq4TTH5,Let the Funk Flow,Rob Base & DJ EZ Rock,0.737,0.91,7,-5.395,1,0.132,0.0288,1.12e-06,0.335,0.64,100.203,4.0
2NI6ctpbAjxIpbcO6eB2qt,Over Grey,Eliot Morris and Chris Sevier,0.485,0.897,11,-4.971,1,0.0383,0.0246,0.0,0.184,0.474,89.00399999999998,4.0
5o1wnRs5UuripsPv6Il2aC,Real Good Time,The Scenics,0.382,0.6809999999999999,11,-8.066,0,0.15,0.0118,8.94e-05,0.5870000000000001,0.496,108.278,4.0
17IbLTL2dCk0CZSC2js8IO,Sister Ray,The Scenics,0.17,0.866,11,-4.096,0,0.0959,0.000157,0.526,0.0933,0.16,122.392,4.0
3MjKlrVFA4Rq0Yb7bSqtkM,The Animist Child,Jerome Kitzke,0.5589999999999999,0.494,11,-20.096,0,0.1119999999999999,0.878,0.303,0.0798,0.0525,95.676,3.0
2xEJkqY93mlp1r6dCZO1La,Shroomed,E.R.S.,0.747,0.506,7,-11.069,0,0.0783,0.0286,0.573,0.119,0.254,80.96300000000002,4.0
0P43wCwTuKk5mLw1cDhjqX,"Suite No. 4 in G Major, Op. 61, ""Mozartiana"": III. Preghiera","Pyotr Ilyich Tchaikovsky', 'Audrey Park', 'RTÉ National Symphony Orchestra', 'Stefan Sanderling",0.207,0.0224,10,-30.481,1,0.0407,0.968,0.826,0.5429999999999999,0.0348,84.236,4.0
3vDcLfO9PiahW3ADJDjOAI,"Farewell, My Lilly Dear Quickstep","G. W. E. Friederich', 'Empire Brass",0.544,0.491,3,-16.642,1,0.0398,0.784,0.956,0.104,0.917,142.153,4.0
3mGkTxfRY0JUg0WXpYozgZ,Concordia March (1867),"Josef Gung'l"", 'Frederick Fennell', 'Empire Brass",0.585,0.575,3,-15.421,1,0.0465,0.807,0.0426,0.201,0.938,129.661,4.0
