id,name,album,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3SqelM57kOv0hEwWWvi9WE,Dark Ceremony,Epic Action: Hell's Cauldron,Epic Score,False,0.1689999999999999,0.525,9,-9.173,0,0.0734,0.0298,0.848,0.0581,0.148,114.562,4.0
1gOztGolzcwqeAHBms30aI,School Shooter,Interlude,Poodieville,True,0.536,0.66,9,-7.88,0,0.4679999999999999,0.355,0.0,0.6509999999999999,0.31,75.32300000000002,3.0
4Nj3OShfRXkUDT7NGR5UiS,Amy's Eyes,Best Of Charley Pride,Charley Pride,False,0.614,0.282,0,-14.659,1,0.0314,0.362,0.0,0.124,0.331,65.59100000000001,4.0
0UoxN5LrorxiuWEBVzl5Qu,"Violin Sonata in C Major, RV 3, ""Manchester Sonata No. 1"": I. Preludio: Largo","Vivaldi, A.: Concertos - Rv 94, 100, 101, 104, 107","Antonio Vivaldi', 'Musica Pacifica",False,0.3289999999999999,0.0374,11,-21.734,1,0.0515,0.932,0.0408,0.162,0.27,122.645,3.0
4N2dB7KhBs6FnSbSJfV1dm,Gods and Demons,A Hero Will Rise,Future World Music,False,0.356,0.753,7,-9.403,0,0.0386,0.292,0.945,0.347,0.447,85.12799999999999,4.0
0ojdBxb8S8CksutpkNcDGg,Johnson City - Audiotree Live Version,Sun June on Audiotree Live,Sun June,False,0.556,0.0701,11,-21.34800000000001,1,0.0432,0.747,0.102,0.118,0.04,106.147,4.0
0eO6AqYsGOmUZdf0U377Os,The Old Rugged Cross,I Quit Church,Matt & Toby,False,0.4379999999999999,0.242,6,-12.582,1,0.0268,0.914,0.00595,0.14,0.406,103.975,3.0
5U2qiHA2B142P2pymrdOZS,Ash Is the Omen,Raedon Kong,Raedon Kong,False,0.248,0.352,0,-8.522,1,0.0336,0.0118,0.723,0.0549,0.0395,102.54,4.0
5P874vKeMwQa4BRvkjoX3Z,Hold My Breath,Breathing Dreams,Ike Moriz,False,0.599,0.581,2,-5.277,1,0.0289999999999999,0.366,3.09e-06,0.347,0.551,110.067,4.0
0LkwALt4s23ifBVdd3MjXs,N.O. Groove,Home: One Special Night At The Kimmel Center,"Jeff Bradshaw', 'Trombone Shorty",False,0.764,0.529,10,-9.758,0,0.15,0.0571,0.422,0.215,0.3389999999999999,87.596,4.0
3R2GJThtA7RLFP21ko1Cvd,Wth>You (Chairman Hahn Reanimation) [feat. Aceyalone],Hybrid Theory (20th Anniversary Edition),"Linkin Park', 'Aceyalone', 'Chairman Hahn",False,0.58,0.982,4,-3.428,0,0.0731,0.0069599999999999,4.57e-06,0.165,0.511,98.19,4.0
3xNmHSKRo6FyXLOw9rF7Y4,Restoring the Love,Somewhere South of Crazy,Dale Ann Bradley,False,0.541,0.2269999999999999,10,-12.613,1,0.0263,0.711,1.02e-06,0.0807,0.431,98.671,4.0
6JSiP5A7Ek2ZuwQMSGfbgw,A mezőben sok a virág,Úton,Galileo Zenekar,False,0.633,0.868,4,-5.165,1,0.0387,0.192,0.0,0.0861,0.674,137.145,4.0
0YpvyUkOgHpHGRdJkeGePf,A Pretty Page,Clambakes Vol. 2: Music for Kinugasa's A Page of Madness,Superchunk,False,0.491,0.299,2,-7.806,1,0.0782,0.6579999999999999,0.867,0.0919,0.123,179.208,3.0
60ygYDvjl7lGVxgAMPPFW2,Never Coming Back,Truth Decay,Hypnogaja,False,0.5429999999999999,0.774,2,-5.638999999999999,1,0.0538,0.0361,0.0,0.147,0.316,103.903,4.0
1QdrUOQkbXJbpNqOKgJpq5,Candida,Candida,"The Dawn', 'Tony Orlando & Dawn",False,0.7829999999999999,0.596,7,-10.056,1,0.0676,0.235,0.0,0.0427,0.88,127.576,4.0
1sfrEe1m6trOsEPvpnkbMZ,Catoacombae / Cum Mortus in Lingua Mortua,Pictures at an Exhibition,Voyager IV,False,0.292,0.2319999999999999,7,-16.417,1,0.034,0.496,0.894,0.316,0.0373,110.154,4.0
0bYXaxdfB6QOhxh9hFnfF3,Every Minute,Suicide Society,Annihilator,True,0.424,0.888,4,-6.857,0,0.0633,0.0002109999999999,0.0101,0.174,0.1969999999999999,92.989,4.0
2iz5KZrrebFjE7Uvymn35u,Feel so Strong,P J Powers,PJ Powers,False,0.696,0.53,11,-12.057,1,0.0445,0.0050799999999999,4.23e-06,0.15,0.608,91.001,4.0
5DrE3uBweaJ6YcRQEmoJs8,One People,Copycats,"Marcus D', 'Shing02', 'Bobby Moses",False,0.65,0.7809999999999999,2,-6.369,1,0.106,0.0145,0.0,0.779,0.296,85.009,4.0
0wWksdM0qfXs8hkdbrpBsD,Crack,Dome Days X Crack,Graeme Miller,True,0.5720000000000001,0.452,1,-9.648,0,0.0746,0.55,0.000131,0.296,0.258,146.093,4.0
1HOHnmrldabNNbIM5yKiUt,Fondu Guru,Do The Duvet,Naked Roommate,False,0.623,0.336,0,-9.862,1,0.0411,0.0311,0.055,0.4629999999999999,0.8440000000000001,74.71300000000002,4.0
5DKVSmrckCdbHOmQTAFTFn,Handy Man,Greatest Hits Volume 2,James Taylor,False,0.7979999999999999,0.266,2,-12.657,1,0.0302,0.632,0.0789,0.0674,0.534,90.102,4.0
2JR9VREjq9ZWkKwqjHDaya,She Wants To (Get on Down),Menagerie,Bill Withers,False,0.8440000000000001,0.879,0,-6.687,1,0.0809,0.0184,0.536,0.034,0.8,116.128,4.0
0eGT1Legq1E5j7ASuOQZQU,Dumb It Down,Biff Boff Boing,The Rubinoos,False,0.807,0.713,8,-7.436,1,0.0372,0.385,0.0,0.285,0.933,118.0,4.0
0kBdlTQc6mqWYdASvzVOM2,The Best Of Your Life,Sex Trap,20/20,False,0.537,0.6679999999999999,0,-9.284,1,0.035,0.000441,0.000158,0.0617,0.706,145.679,4.0
52d72hOLEeZlYTmjkylKwi,Serenity,Mukashi,Abdullah Ibrahim,False,0.3779999999999999,0.067,2,-23.463,0,0.0425,0.993,0.912,0.111,0.1159999999999999,77.889,4.0
3TgBL2JPWd6hjoFzvDtUjp,Exasperator,Fear,Valkyrie,False,0.313,0.37,2,-12.25,0,0.0255,0.000173,0.8190000000000001,0.3,0.114,77.611,4.0
103cLO8VBrdFXM8uYKfHCO,Prepare For The Worst,Worth The Wait,Carnage The Executioner,False,0.648,0.873,0,-5.351,1,0.3229999999999999,0.0042299999999999,0.0,0.0747,0.7659999999999999,98.108,4.0
5H7za62Q7A21KlaHg8nH1q,On The Road,Homesick,CalenRaps,True,0.631,0.698,7,-5.811,1,0.426,0.0627,0.0,0.0915,0.347,89.07600000000002,4.0
46c32pB9Z3XK9IkAGwFu14,Simbora Mô,Você e Eu,Zé Felipe,False,0.735,0.715,0,-4.6930000000000005,1,0.0271,0.5,0.0,0.162,0.711,134.03,4.0
4k26sCTiah00CV0pEHmZQu,Move Around Money,Right Here and Now,Owen Temple,False,0.727,0.477,2,-11.709,1,0.0303,0.0409999999999999,0.00227,0.11,0.701,124.013,4.0
6rXG0sbjuJW4NG41ADGaqO,Total Necro,Evoke,Sabbat,False,0.3379999999999999,0.919,11,-7.539,1,0.0658,0.00262,0.81,0.115,0.397,128.204,4.0
1vT3qGdJmp27n87etA3TdI,The Interlude,Professionals And Convicts,Patient Patient,False,0.433,0.245,2,-23.58,0,0.0389,0.934,0.932,0.1369999999999999,0.127,126.602,4.0
7q5LGcaO0VztrsfU49foYX,Masturbación,Sentimientos y Venganzas,Zer Bizio?,False,0.435,0.98,4,-7.706,0,0.123,0.002,0.000184,0.914,0.287,110.238,4.0
5rcYg3tWmjcwkhcmgJff4M,Money Bag Shawty,Chicken Talk 2,Gucci Mane,True,0.8240000000000001,0.295,11,-12.026,1,0.267,0.0752,0.0,0.143,0.34,142.782,4.0
4nvkRQG4r3zEtOx4rPB0Va,Forever - Live from the 013,I Am the Empire (Live from the 013),Kamelot,False,0.306,0.6990000000000001,7,-8.067,1,0.0481,0.0038,0.000453,0.594,0.228,81.60300000000002,4.0
2WyRRt22xTVxgjJnwsdEp1,Mirror,Action Figure Miles,Rakeem Miles,True,0.747,0.439,1,-7.057,0,0.0808,0.233,2.19e-06,0.127,0.207,95.622,4.0
1vAOoRzjZ2JlCUf6NG754e,Qué vas a hacer?,Morir a Mi,Edgar Lira,False,0.531,0.436,0,-10.748,1,0.0255,0.276,0.0,0.0899,0.3779999999999999,149.888,4.0
6aYeXSFF2gblqD4f2b26N7,Transneptunian Verisimilitude,Songmonth,Alex Arrowsmith,False,0.877,0.46,0,-10.246,1,0.152,0.953,0.946,0.107,0.87,106.01,4.0
5OhWHWowDxBHXIBHVY0fpr,Shake Off That Rust,Cosmic Rust,Cosmic Rust,False,0.3670000000000001,0.7979999999999999,7,-7.7570000000000014,1,0.0561,0.00312,0.00396,0.0351,0.7240000000000001,143.296,4.0
5TBGkSg5PdXujHPsLUM16i,I Can Do Anything - Live,Backbone & Gristle,Mac Arnold & Plate Full O' Blues,False,0.552,0.794,0,-7.57,1,0.211,0.4629999999999999,0.0,0.99,0.503,99.18,4.0
7kVuTF2vseE4O6khmyIVnj,For Absent Friends (feat. Fernando Saunders) (Instrumental),Deux,Sonisk Blodbad,False,0.374,0.141,7,-20.662,1,0.0557,0.8809999999999999,0.958,0.0959,0.127,166.054,4.0
1O8ECfeBZpHE431Cw1U6Qa,Too Sweet,Twist Pop Sin,The Rubinoos,False,0.446,0.233,2,-13.254,1,0.0462,0.992,0.000291,0.382,0.537,110.78,3.0
2Ub4ZnYZe0kvXnJAUyG1Xc,Jim Along Josie,"Nursery Rhyme Time, Vol. 2",Mister Q,False,0.7070000000000001,0.557,2,-7.915,1,0.0645,0.312,0.0,0.1119999999999999,0.968,141.018,4.0
4igjTzBI8w3gn34QHr5Xuy,"We Still Have Time - Theme From the Motion Picture ""Tribute""",Barry,Barry Manilow,False,0.244,0.2319999999999999,5,-14.263,1,0.0299,0.407,0.0,0.0529,0.127,133.014,4.0
65JH0wSOVvIphUI3KkwJ9W,Missing,Atlanta Monster (Original Podcast Soundtrack),Makeup And Vanity Set,False,0.657,0.579,8,-23.19400000000001,1,0.0355,0.912,0.969,0.111,0.873,104.01,4.0
6LUbdIN5CxEnsm6P59eK8o,You'll Never Walk Alone - Alternate Take 2,Platinum - A Life In Music,Elvis Presley,False,0.1639999999999999,0.143,0,-15.643,1,0.0306,0.975,0.183,0.0994,0.149,70.351,4.0
4jJISYKlDriXzWSuAbKuO0,Stranger,Landscape,Future Generations,False,0.635,0.715,11,-7.4620000000000015,1,0.0384,0.1,0.519,0.118,0.307,121.989,4.0
6NKbgKFUqDVDeOTRjyDcbv,Perfectly Reasonable,Le Mani Destre Recise Degli Ultimi Uomini,"Secret Chiefs 3', 'Traditionalists",False,0.201,0.0576,6,-43.17100000000001,1,0.0582,0.638,0.000193,0.1689999999999999,0.0,101.048,4.0
6avbv2IALIE2uZbmZV3R0y,Let You Go,Crystal Pride,Crystal Pride,False,0.4629999999999999,0.865,9,-8.275,1,0.0424,0.0553,2.11e-05,0.218,0.623,95.601,4.0
5FnJCve3e791SRs6f4qpQF,Dirty Revolver,6 Shots,38 Spesh,True,0.708,0.918,2,-5.2860000000000005,0,0.304,0.288,0.0,0.216,0.57,160.002,4.0
7wrxz7EmeKu6zI82a5AgYy,Escape,Melanie C,Melanie C,False,0.755,0.619,0,-6.214,0,0.0392,0.154,0.0,0.0992,0.266,120.023,4.0
2Gj9pnWWvWkJtaaiUPgrLF,"Symphony in E-Flat Major, Op. 12, No. 2, G. 504: III. Allegro con moto","Boccherini: Complete Symphonies, Vol. 2","Luigi Boccherini', 'German Chamber Academy Neuss', 'Johannes Goritzki",False,0.3989999999999999,0.146,3,-18.769,1,0.0404,0.957,0.852,0.0758,0.236,75.182,3.0
3x4SrNgVD5ReUlGDXab1xy,Morning Lights,Buddha-Bar Greatest Hits,"Ambala', 'Jonas Krag",False,0.667,0.851,4,-6.755,0,0.0455,0.0151,0.8109999999999999,0.278,0.644,99.988,4.0
0Oz6cXC6E2Q43YbroND3lM,Time,Time,Tom Scott,False,0.161,0.251,10,-23.006,0,0.0371,0.239,0.264,0.288,0.157,87.81700000000002,5.0
75DgVE3NxBV4pYU3wBx9El,Ring The Bells Of Christmas,Ring The Bells Of Christmas,Karen Pendley,False,0.53,0.217,0,-11.208,1,0.0343,0.745,4.48e-05,0.2239999999999999,0.462,139.64600000000002,4.0
4TzMGw4wjQTxKyOu8odrLh,Dónde te esconderás (En Vivo),Más Cerca Que Nunca,Edgar Lira,False,0.528,0.833,1,-8.568999999999999,1,0.0308,0.000198,0.41,0.936,0.335,128.05,4.0
3r28S7cMvpe9xDTmzizIny,Raleigh Days,Raleigh Days,Archers Of Loaf,False,0.392,0.93,7,-3.044,1,0.0395,3.24e-05,0.0121,0.0714,0.757,137.65,4.0
1kZf6yGyA8kYfjviamqCLG,Under the Waves Sinfonietta,Under the Waves Sinfonietta,Gerry Joe Weise,False,0.46,0.375,0,-11.916,1,0.0456,0.957,0.795,0.0899,0.188,177.12,3.0
6A40EzOSZ6eC9Vbh1ahIyq,Milly,Our First Four Songs,MILLY,False,0.521,0.921,2,-8.445,1,0.0422,0.00247,0.589,0.155,0.555,109.048,4.0
13C8SIq1zKPLWpwrKS5w5g,Gods,Everything the Hard Way,John Moreland & The Dust Bowl Souls,False,0.672,0.0603,6,-15.545,0,0.0372,0.853,0.0,0.108,0.171,112.402,4.0
5KaisHXyc4XXs8bd00AwhD,Such Charm,Aethersound,Aether,False,0.326,0.588,2,-11.838,0,0.0371,0.43,0.9,0.347,0.256,159.71200000000005,4.0
2wVcwd0zOvlfjJpa6EtEYM,Am I Too Late,We Need To Go Back: The Unissued Warner Bros. Masters,Dionne Warwick,False,0.3389999999999999,0.267,10,-12.111,1,0.0371,0.655,0.0105,0.114,0.0884,116.16,4.0
1ZKCKb8yqLL690JkUCCQPc,Everybody Loves Somebody,The Greatest Songs Of The Sixties,Barry Manilow,False,0.301,0.63,5,-5.771,1,0.0314,0.691,0.0,0.272,0.457,78.957,4.0
6Dk4HWpR5VyChdak5dNvPn,Weedking,Propeller,Guided By Voices,False,0.2189999999999999,0.816,1,-5.572,0,0.0468,0.00201,2.060000000000001e-05,0.1119999999999999,0.46,137.86,4.0
0Xetqqll5zBf7hAKSxFwCR,Hello,Single File,The Beloved,False,0.607,0.815,10,-8.456,0,0.044,0.0581,0.16,0.153,0.451,101.441,4.0
7wTbA92dE3eeudBJQbJsXQ,The Christmas Song,Santa's Happy Hour,Gavin DeGraw,False,0.429,0.304,2,-10.472,0,0.0289,0.8590000000000001,0.000838,0.0821,0.336,133.86700000000002,3.0
5gKvGCGInMMYe5HO4e5rni,Ordsmedar Av Rang - Demo 2009,Kvelertak,Kvelertak,True,0.3389999999999999,0.741,0,-6.807,1,0.0643,6.709999999999999e-05,0.909,0.0528,0.152,134.938,4.0
4Ap6alivo8XTymxgbnv2pA,Crying in the Rain,90s Oldies,a-ha,False,0.547,0.444,2,-10.369000000000002,1,0.0296,0.302,6.61e-05,0.163,0.0397,90.833,4.0
7oWFhC9Vr5xog9q92gydWV,Amor Del Cielo,Original Music and Songs Inspired by: Rudo y Cursi,No Semos Machos...PSM,False,0.882,0.5,5,-6.6560000000000015,0,0.0602,0.0496,0.1119999999999999,0.191,0.754,113.418,4.0
3rJdWg3HfYrTVMSShDhpIp,The Very Last Goodbye,... God and the Abyss,Bitter Grace,False,0.231,0.517,2,-9.134,0,0.031,0.0174,0.172,0.0931,0.217,91.192,4.0
3YmhkUN2J6G2Jirrt6MnZk,Afraid,Afraid,Benji Kaine,False,0.5529999999999999,0.287,0,-11.543,1,0.3229999999999999,0.243,0.0,0.0667,0.0447,70.223,3.0
7HgwvYWHOo9uRq3lOBxJrH,School Girls,Growing Pains,L Devine,False,0.617,0.575,10,-4.993,0,0.0864,0.473,0.0,0.168,0.5710000000000001,174.02700000000004,4.0
0N8vo0fhR3VETopQIA37CF,It's Over,Civil War... And Other Love Songs,Terry Draper,False,0.461,0.579,0,-7.612999999999999,1,0.0263,0.0942,6.74e-06,0.0843,0.442,135.80100000000002,4.0
3izGHMe4GsuLfXvdn8jug1,Two Less Lonely People (Live),The Lost in Love Experience,Air Supply,False,0.241,0.665,9,-3.192,1,0.0315,0.2339999999999999,0.0,0.726,0.1939999999999999,75.25399999999998,4.0
216Bi2eFv7fmH09PyRKori,Another Day in the Garden,Dishwater Blonde,Dishwater Blonde,False,0.948,0.315,11,-14.989,1,0.0957,0.0209,0.000703,0.0895,0.865,112.323,4.0
6jlPT7SeY7MaCn7l54nm5k,Midnight Run,CASHLAND,"Close Cash', 'Hashland",True,0.799,0.5870000000000001,0,-7.3820000000000014,0,0.0375,0.452,0.0,0.212,0.491,122.933,4.0
1Rao7sBVJiPV2mbtuJtD1c,Time,No Need To Mow,Albright Green,False,0.214,0.841,9,-4.596,1,0.0511,0.0031,0.6890000000000001,0.085,0.937,161.628,4.0
1fKSkHQPYmE2QLKia0ITsJ,Organ Grinder's Swing,Swing Time! The Fabulous Big Band Era 1925 - 1955,Joe Haymes,False,0.4539999999999999,0.304,7,-12.571,1,0.0423,0.993,0.731,0.111,0.861,178.378,4.0
32pqhQOhyxRSFv1MB5WcNS,CRY,BL,QUEEN BEE,False,0.63,0.455,1,-8.32,1,0.0267,0.643,0.000176,0.12,0.305,92.011,4.0
1qTSIvNYcBlU9MgGwKIwhM,Let Your Body Rock,Modern Heart / Woman in Flames,Champaign,False,0.847,0.703,5,-8.882,1,0.0412,0.204,0.0038,0.064,0.911,109.69,4.0
23ksJUnBqy996lnaLaK7BT,soleil,Sun Dance,Aimer,False,0.5579999999999999,0.5539999999999999,2,-14.577,1,0.0412,0.145,0.909,0.1159999999999999,0.103,117.016,4.0
6D7tMojSuOCkuZMbRdTcpM,Little Jeannie,VSQ Performs Elton John,Vitamin String Quartet,False,0.4,0.2689999999999999,10,-8.434,1,0.0313,0.772,0.0538,0.2,0.3229999999999999,140.054,4.0
4Joxz30o09nrfwhboR2f1A,The Sleep of Ishtar,Seven,Adramelech,False,0.172,0.954,1,-7.1,1,0.0718,2.51e-06,0.904,0.0957,0.39,164.012,4.0
48NAD1PUjlqZrvKb6m3ZuT,Telephone Man,New Year Same Scams,ShittyBoyz,True,0.672,0.8270000000000001,7,-7.17,1,0.32,0.129,0.0,0.3389999999999999,0.355,129.622,4.0
6DPyA0HZhAB4544RwxYIIW,Vortex,"Big Music, Little Musicians",Oakland Elementary School Arkestra,False,0.184,0.148,5,-17.71,1,0.0342,0.959,0.252,0.115,0.039,65.40899999999999,3.0
7zxuSTfDtn1BHnljTEl15z,I Quit,Dear Life,Brendan Benson,False,0.552,0.828,9,-6.2570000000000014,1,0.0482,0.0347,1.53e-06,0.344,0.826,129.924,4.0
54m9MOS90t0ubFvdQoqxip,My Little Girl,Chicago Blues Harmonica,Birmingham Jones,False,0.422,0.703,2,-7.246,1,0.0402,0.291,0.00181,0.115,0.62,203.149,3.0
1DLq4Je8AjoHw5LVyf82c4,Oh What a Beautiful Morning,Introducing Katie Thiroux,Katie Thiroux,False,0.586,0.0337,7,-27.899,1,0.115,0.914,0.892,0.108,0.2289999999999999,86.038,4.0
6XvYnaUeUw7gVWlR2RWhaP,"Cavalli / Arr Pluhar: La Calisto, Act 3: ""Restino imbalsamate""","Cavalli: ""L'amore innamorato""","Francesco Cavalli', 'Christina Pluhar', ""L'Arpeggiata",False,0.303,0.15,2,-15.177,0,0.0457,0.965,0.000244,0.272,0.177,85.81200000000003,4.0
28kPHKgHW4biZBVhb1AD4t,La Bambula (feat. Amarilys Rios),El Laberinto Del Coco,"Hector Barez', 'Amarilys Rios",False,0.818,0.742,1,-6.723,1,0.0415,0.0345,0.916,0.118,0.904,126.033,4.0
1ofi3CQS9vzDDNFMC4Ntn3,Boats Up The River,Bridging the Tradition,Lonesome River Band,False,0.643,0.5479999999999999,2,-9.094,1,0.0291,0.6709999999999999,0.0105,0.0659,0.603,146.168,4.0
2auZFLnBEL9YA0a1KnChPT,Seraphic Light part 2,Seraphic Light,"Daniel Carter', 'William Parker', 'Matthew Shipp",False,0.3879999999999999,0.321,0,-15.771,0,0.0364,0.941,0.923,0.0929,0.307,109.367,4.0
4H441AhtS0uqboDbToA1r3,Inverted,Mordrake,Xenobiotic,False,0.485,0.982,5,-4.302,1,0.17,3.74e-05,0.000957,0.264,0.178,125.008,4.0
1SNJAL8ZqMvZaMeQrbmbmL,Queen of Hearts,Queen of Hearts,Jimmy Levy,False,0.677,0.772,3,-6.166,0,0.0591,0.3670000000000001,0.0,0.0817,0.425,119.845,4.0
5xSrxUaXp19eLtIEBqIDwj,讓我永遠愛你,忘了你‧忘了我,Dave Wong,False,0.504,0.253,5,-14.595999999999998,1,0.0351,0.706,0.0,0.104,0.134,143.162,4.0
4ddz5tBEkxe6OPMJarWEa8,Transatlantic,People Mover,Scott Henderson,False,0.597,0.5539999999999999,1,-10.604,1,0.036,0.513,0.652,0.1669999999999999,0.265,140.009,4.0
0cK4USFaPpfLIL0jp0U7lW,Cuz I'm A Gangsta,Tha Saga Continuez II,"Young Gotti', 'Daz Dillinger', 'Kurupt",True,0.807,0.7240000000000001,2,-5.221,1,0.276,0.217,3.94e-06,0.0832,0.746,77.32300000000002,4.0
3ZJR8DcaVAU4Gv1NaxvFpX,Cool Breeze,Road To The Sun,Amina Figarova,False,0.379,0.225,7,-15.672,1,0.0337,0.888,0.1169999999999999,0.128,0.264,136.06799999999998,3.0
6nZREH8Yexex6G8kG8q66P,Black Tower,Masque Of Shadows,Yoke Shire,False,0.7,0.59,0,-9.173,1,0.0385,0.0895,0.0195,0.188,0.789,114.048,4.0
0O4IZv96GtKXUUl3IhU3gI,"Dornroschen, Op. 139: No. 5. Lied der Spinnerin: Blaue Blume steht im Feld'",Reinecke: Dornroschen,"Carl Reinecke', 'Catalina Bertucci', 'Gerhild Romberger', 'Markus Kohler', 'Maria Ponicke', 'Janina Hollich', 'Christian Kleinert', 'Feen Ensemble', 'Peter Kreutz",False,0.354,0.106,0,-20.742,0,0.0519,0.971,4.2700000000000015e-05,0.129,0.244,92.212,4.0
2X91OiMinRKE3LOfDcVth5,"Leoncavallo: I pagliacci, Act 2: ""Presto affrettiamoci"" (Chorus, Tonio, Beppe, Silvio, Nedda)",Leoncavallo: I pagliacci (1954 - Serafin) - Callas Remastered,"Ruggero Leoncavallo', 'Tito Gobbi', 'Coro Del Teatro Alla Scala Di Milano', 'Nicola Monti', 'Orchestra Del Teatro Alla Scala, Milano', 'Rolando Panerai', 'Tullio Serafin', 'Vittore Veneziani",False,0.4679999999999999,0.341,4,-13.477,1,0.0513,0.921,0.0768,0.0683,0.276,116.219,4.0
7AUgiyftrRSB2TJdORlj64,Rock 'N' Roll Is Alive! (And It Lives In Minneapolis),Rock 'N' Roll Is Alive! (And It Lives In Minneapolis),Prince,False,0.5760000000000001,0.952,2,-4.338,1,0.119,0.0834,0.00562,0.44,0.276,100.932,4.0
1JifCjWj7PcA57zAi1E1Bp,As Darkness Calls,Unbroken,Crematory,False,0.434,0.97,8,-4.271,1,0.0796,0.00247,0.0,0.362,0.195,159.957,4.0
4wlbLwTx7VeVZguPARy9GQ,We Will Be Gods,Shadowlands,Graceless,False,0.0863,0.935,4,-4.101,0,0.123,0.00335,0.7190000000000001,0.282,0.0336,86.214,3.0
49HKp7OkMFgglm9avdbPqR,No Night so Long - Live,Hot! Live & Otherwise,Dionne Warwick,False,0.455,0.445,7,-9.318,1,0.0337,0.354,4.79e-05,0.987,0.3229999999999999,141.648,4.0
0xYzj4xkZx7Tw0RfjFlxsJ,We Three Kings,Holiday for Steel Drums,Bob Lyons,False,0.71,0.0334,7,-21.382,1,0.0435,0.964,0.919,0.106,0.473,149.91,3.0
1qGXMz79SuUQUJEcCkN0RI,Over Again,Post Traumatic (Deluxe Version),Mike Shinoda,False,0.598,0.735,0,-7.412000000000001,0,0.0691,0.0833,0.000584,0.253,0.121,145.02200000000005,4.0
0oFLfvr9urU0uqK8xL34Fi,Rehearsal,Control (Remastered),Pedro The Lion,False,0.407,0.872,3,-7.138,1,0.0452,3.3100000000000005e-05,0.0,0.259,0.359,120.072,4.0
7btVkvH8yF5AxGAFwkpgrJ,Searing Tonight,Suitcase 2,Guided By Voices,False,0.815,0.155,8,-13.116,0,0.067,0.8270000000000001,1.39e-05,0.0721,0.444,115.932,4.0
7L8lXMsUjO7WF1a0zSWwVe,Beach Towers,Suitcase 2,Guided By Voices,False,0.183,0.8029999999999999,4,-12.743,1,0.0483,0.865,0.931,0.128,0.3,202.046,4.0
4FfTRUkhC0sgWTF0rlx8lE,"Barbossa Is Hungry (From ""Pirates of the Caribbean: The Curse of the Black Pearl"")",Music From The Pirates Of The Caribbean Trilogy,The City of Prague Philharmonic Orchestra,False,0.284,0.428,7,-11.839,0,0.0423,0.257,0.77,0.0459,0.104,132.869,4.0
0tRW2eeLg2E2aSY29Ov8YM,Pastourelle for L'eventail de Jeanne: Rondeau (Georges Auric),French Ballet Music Of The 1920S,"Georges Auric', 'Francis Poulenc', 'Maurice Ravel', 'Florent Schmitt', 'Pierre-Octave Ferroud', 'Albert Roussel', '(Roland Alexis Manuel) Roland-Manuel (Levy)', 'Jacques Ibert', 'Darius Milhaud', 'Marcel Delannoy', 'Philharmonia Orchestra', 'Geoffrey Simon",False,0.265,0.0951,2,-21.066,1,0.0424,0.959,0.902,0.193,0.351,73.403,4.0
3YPaePaWLbFCBisY6hihB9,Lustig ist das Zigeunerleben,Wir singen deutsch - Der Frieden fängt im Herzen an,Mara Kayser,False,0.523,0.62,7,-5.56,1,0.0269,0.541,0.0,0.302,0.79,190.053,3.0
53gDlENXqKX0gav9UDEBlx,Infinite Within,Origins,M-Opus,False,0.29,0.659,11,-8.746,0,0.0544,0.0753,0.0072299999999999,0.171,0.131,159.94899999999996,3.0
3o7nFwtu5fqFJiGX3I8rYm,San Sebastiano (Ext Club Mix),Moonwalk Street (Deluxe Version) - 77 Estonian Hits,Grete Paia,False,0.711,0.8690000000000001,0,-4.137,1,0.0228,0.0817,0.0,0.0723,0.6759999999999999,93.989,4.0
4NTOOcfS2OqWwuCf5h83xo,Talk About Love,New Releases,Renee Anderson,False,0.516,0.449,5,-6.334,1,0.0337,0.851,0.0001199999999999,0.106,0.316,105.766,4.0
1q46TVKv7lWo3mCb58lHjH,Igorzilla,Ashes,Immediate,False,0.725,0.833,6,-9.356,0,0.245,0.0694,0.578,0.17,0.173,165.109,3.0
5GWjYVwAUraUroFK4BqjrO,Close to the Exit,Detox.,Past Five,True,0.515,0.975,6,-3.957,1,0.0924,0.0016,0.000529,0.111,0.487,95.012,4.0
11TnB1NvUXCoWgSiEvuClU,Rise Above,The New Arms - EP,Mike Vallely,False,0.361,0.602,7,-6.091,1,0.0605,0.3329999999999999,0.0556,0.0942,0.252,180.053,4.0
6SG17MT0WR9H7yKM8ouukL,La la La,StreetPoetnj,"streetpoetnj', 'Starz",True,0.48,0.901,6,-4.88,0,0.405,0.228,2.94e-06,0.611,0.608,53.899,5.0
1DAJ6wxAkFg1HhxRkBgl8o,"Queen of the Earth, Child of the Skies",No Summer,Cinder Well,False,0.473,0.132,2,-11.651,1,0.055,0.988,0.649,0.0853,0.2689999999999999,117.036,4.0
5m9f9tNSKptMNfwWkh9Kkj,Zintombi,The Best Of - Vol. 2,Ladysmith Black Mambazo,False,0.515,0.3939999999999999,4,-11.822,1,0.0878,0.8490000000000001,0.0,0.217,0.6970000000000001,126.099,4.0
5C4Vv6qHtiiU5z0dwj0dyc,The Valley,May Our Chambers Be Full,"Emma Ruth Rundle', 'Thou",False,0.303,0.302,6,-14.305,1,0.0298,0.0183,0.826,0.126,0.0842,108.599,4.0
