id,name,artists,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4x8hBoYYlsQk6ZYNzQLSzq,In Wonderment of Winter,Gareth Coker,0.331,0.0698,-27.333,0,0.0305,0.5,0.8740000000000001,0.247,0.0867,89.948,4.0
5zge8Gt6sdIR9rqHqyr8O7,X-Ray Spex,Starz,0.291,0.933,-6.76,1,0.172,0.00265,3.43e-06,0.542,0.173,154.38299999999995,4.0
4cFcYGpuEu6kyWpHb1YftG,Goodfellas,"Rich The Factor', 'Celly Cel",0.865,0.616,-6.002999999999999,0,0.428,0.18,0.0,0.0493,0.7240000000000001,88.00299999999999,4.0
0Ua2dggF51TeVTWxadGcJ4,Bells,Porches,0.366,0.662,-8.092,1,0.0325,0.0016,0.00445,0.103,0.287,110.835,4.0
2OyneQwxio3y7RWmfTNAwA,Woman Down In Texas,Chris Cain,0.498,0.487,-9.137,0,0.0465,0.503,5.67e-05,0.179,0.624,117.85,3.0
5GL6krU4JYOw8KfzCYCONx,Ignition,Beat Dominator,0.5479999999999999,0.701,-10.143,0,0.0308,1.94e-05,0.911,0.178,0.294,140.02700000000002,4.0
5QkGZwmRiy18MGmLPcbzJm,You Are Holy - Radio Edit,J Prince,0.6970000000000001,0.823,-8.253,1,0.078,0.513,1.1e-05,0.134,0.604,124.954,4.0
0t35SeEx1J4k9qfu8vRd8A,Interplanetary Express,"Vimana', 'Pulsar', 'Zweep",0.655,0.917,-7.654,1,0.0395,2.65e-05,0.782,0.121,0.508,145.00799999999995,4.0
1Hjl9PIfFtGZw5EZBatd5O,Set A5 in C: Fantazy - 1,"William Lawes', 'Phantasm",0.286,0.19,-14.097,0,0.0481,0.949,0.634,0.103,0.192,126.666,4.0
3tXukcP9WpIk82BPA4wsvj,Robinson Crusoe,The Art Of Noise,0.7070000000000001,0.262,-16.171,0,0.0339,0.0915,0.914,0.146,0.573,97.563,3.0
2oFk6r6DQc8hX2Td3Mlq5r,Alive in Me,Pete Muller,0.55,0.119,-14.717,1,0.0515,0.939,0.0,0.0886,0.178,125.626,4.0
6nYph2RwjwHjPMDTmHTqqL,Cookie's Theme,William Tyler,0.738,0.203,-12.702,1,0.0516,0.97,0.907,0.32,0.253,115.173,4.0
2pl07Y0JYO6EjaVJ5UEYCY,Nur noch kurz die Welt retten - Live,Tim Bendzko,0.4920000000000001,0.674,-8.717,0,0.0854,0.281,5.34e-06,0.706,0.447,108.755,4.0
4HAcsyZGxiXRzctVw6yxIv,Yellow Tape,"OG Maco', 'Kino Beats', 'Rico Recklezz",0.705,0.7040000000000001,-7.819,1,0.149,0.0602,0.0,0.127,0.512,138.002,4.0
3oUkii2v8bGzNsK0NLkviV,Tripped Out,Bass Outlaws and Techmaster P.E.B.,0.5760000000000001,0.27,-16.275,1,0.0545,0.00477,0.924,0.12,0.255,177.543,4.0
4rrSDGxcLTg5VsYTlYHNBB,So Sweet,Matthew Puckett,0.638,0.131,-15.679,1,0.0331,0.89,0.000412,0.105,0.364,95.978,4.0
4kOZJVadM9cmvAKt5eE2eq,Ten Scoops,The Brothers Comstock,0.439,0.519,-6.718,1,0.292,0.7440000000000001,0.0,0.929,0.59,169.43900000000005,4.0
7J3Y1s4gmRW3MkFscx8rUR,The Pillar's Heart,Sam Hulick,0.296,0.3879999999999999,-14.011,1,0.0356,0.545,0.966,0.103,0.212,80.044,4.0
7mOgifHyqwexEOjlvrFNZQ,The Last Transmission,Paul Wardingham,0.242,0.612,-8.216000000000001,1,0.0362,0.0293,0.826,0.2189999999999999,0.0659,105.404,4.0
0RlAXgFmi2XQAgbGivvhui,"12 Variations in F Major on Ein Madchen oder Weibchen from Mozart's Die Zauberflote, Op. 66: Variation I","Ludwig van Beethoven', 'Maria Kliegel', 'Nina Tichman",0.4429999999999999,0.109,-30.64,1,0.0642,0.986,0.85,0.209,0.789,142.88,4.0
6Wn4EuCorQIDQ7eiCNHUPj,Starless,Reversels,0.348,0.5720000000000001,-10.091,1,0.0288,2.410000000000001e-05,0.0244,0.67,0.172,158.058,4.0
4WjU8fCpT4bd9y8cJ1EkBb,Electric,Teagan Johnston,0.2,0.865,-5.158,0,0.0735,0.422,0.00143,0.081,0.312,148.511,4.0
0Ugq412zzNKLIAvWuEQY8G,Sweetly Leave Me,Blush,0.632,0.7859999999999999,-4.482,0,0.0303,0.0098599999999999,0.0135,0.144,0.24,113.901,4.0
7wPvnLwRlWdADpD3mc6NIU,Términos y Condiciones,Macmorfi,0.3929999999999999,0.4589999999999999,-6.692,1,0.0292,0.311,0.0,0.0808,0.235,76.964,4.0
7xDoYwldXPegptEaoJD0lA,Ayahuasca Peaceful Journey (Lullaby),Reeling Raccoon,0.4970000000000001,0.184,-10.6,0,0.0293,0.94,0.8390000000000001,0.133,0.1,67.73,4.0
6SQ8EODy1IH8QrUT1BqDRX,Walk the Plank,Da$H,0.8029999999999999,0.534,-7.582000000000002,0,0.186,0.0467,0.0,0.134,0.331,117.93,4.0
2HiCg4MlDu8IVGngiLypRf,Pieces de clavecin: Suite in D Minor - major: VI. L'entretien des Muses,"Jean-Philippe Rameau', 'Jory Vinikour",0.205,0.2769999999999999,-16.588,0,0.0344,0.815,0.934,0.11,0.3389999999999999,173.282,3.0
0gsJV0I9dcE3rLlEWoelJc,"It's All Been Done - Live Toronto, ON 2-26-04",Barenaked Ladies,0.327,0.895,-6.935,1,0.0705,0.066,0.29,0.861,0.534,138.276,4.0
27HYQFFsNiX7DVagZuuZry,Dogtown Days,The Jayhawks,0.496,0.82,-5.903,1,0.0445,0.0275,1.51e-05,0.125,0.736,134.194,4.0
4U3TrCx2lFsVqzoaheFrXF,Mystery of Love,Kinobe,0.4529999999999999,0.138,-13.56,0,0.0559,0.882,1.25e-06,0.128,0.581,76.76100000000002,4.0
6kogFaZ5bjPQKd2InmJyzN,Evernascence / Evanescence,"Nicole Mitchell', 'Lisa E. Harris",0.356,0.0282,-25.956,0,0.0494,0.99,0.119,0.159,0.111,125.851,4.0
3UMEMLOAlOJxDRM5W8vKTh,Ziploc LII,Pharoh Mind,0.853,0.551,-13.992,1,0.191,0.0249,0.0,0.108,0.613,144.274,4.0
6XETazAC0SRih0ODKwU2dk,Quarantine,Teflon Vest,0.752,0.509,-10.799,1,0.3779999999999999,0.138,0.0,0.105,0.47,136.904,4.0
2FYwWbbukYQsYqhqr0xHgU,Rain,Renee Smith,0.396,0.171,-18.492,1,0.0349,0.7170000000000001,0.000251,0.4320000000000001,0.214,86.098,4.0
6mALa6WZR9JS0KNh8LRguH,Love Games,Renda Writer,0.5589999999999999,0.507,-10.334,1,0.354,0.5920000000000001,0.0,0.0998,0.276,171.787,4.0
3EDABcbYHMXX2csVNDHLXp,If I Knew Then What I Know Now,"Kenny Rogers', 'Gladys Knight",0.693,0.357,-14.220999999999998,1,0.0309,0.28,0.0,0.113,0.524,123.969,4.0
7d8gBcmK1BpnJNLbDVNSuu,Things About to Change,Bridget Kelly Band,0.7290000000000001,0.705,-3.273,1,0.0272,0.534,0.00147,0.145,0.605,97.508,3.0
2yn5RQNVOJMudAf97l8rms,Give Me Christmas,His Own,0.482,0.302,-10.461,1,0.0281,0.8079999999999999,0.0,0.354,0.85,99.473,4.0
0Fk0CEgwWJ6u8oa3JzBshV,Tween the Lines,The Family Sowell,0.708,0.726,-5.001,1,0.0366,0.396,0.000156,0.359,0.812,99.038,4.0
6kijASLKxDxpUcx8YxlJ9z,Foolish Beat,Debbie Gibson,0.541,0.545,-7.338999999999999,0,0.0256,0.276,1.62e-06,0.132,0.315,78.317,4.0
0d0CzXPApYxnZtci8yYHKG,Op Op Romale,Flying Balalaika Brothers,0.7390000000000001,0.871,-5.537000000000001,0,0.0799,0.288,0.075,0.266,0.962,148.798,4.0
1ZQnXYOvTLmT436NlP4hzD,Jealousy,Randy Meisner,0.583,0.6709999999999999,-9.993,1,0.0304,0.00315,0.00662,0.7390000000000001,0.6990000000000001,118.686,4.0
7BkAxMv2oGnANOQSMBgfVv,Wynton Marsalis on Education,Ben Sidran,0.6729999999999999,0.0805,-26.31900000000001,1,0.931,0.262,0.0,0.246,0.4479999999999999,115.664,4.0
7JAsc9TtkPY9rvaYFkpHZt,War Chant,Jay Stones,0.525,0.574,-5.492000000000001,0,0.3329999999999999,0.738,0.000254,0.115,0.28,83.29700000000003,4.0
2R3SH10ijVSfAmZory3ZmD,The Smartest Girl in L.A.,AOR,0.5489999999999999,0.931,-4.289,1,0.0608,0.077,0.0,0.4039999999999999,0.67,120.025,4.0
336LYWFwMH1utrO4dYmew9,"The Clouds, They Roll By (Remastered)",Matt Johnson,0.248,0.195,-18.023,0,0.0362,0.906,0.925,0.0863,0.04,67.67399999999999,3.0
4VCZWc17PzADhiweUuh5Uc,Bittersweet,Audiomachine,0.336,0.623,-15.97,0,0.0931,0.451,0.947,0.0851,0.0362,104.742,3.0
1sdfg0mwgTKbLzHDBC6yPb,Man in the Moon,Titiyo,0.818,0.5770000000000001,-5.942,1,0.0462,0.0491,0.0029,0.0439,0.782,149.016,3.0
1OjLTr3KRNOAojT49Z0HX7,Fatal Smile,Fatal Smile,0.528,0.952,-2.951,0,0.0547,0.000273,5.19e-05,0.238,0.381,101.969,4.0
7h8NsFRbLP3FRU0NFHgcB9,Postludium: Silver Womb of Mother=Moon,Sargeist,0.175,0.643,-12.079,0,0.0461,0.574,0.987,0.0734,0.157,116.097,4.0
2AA8bmX7QdpBa87ILkI2ya,Lys (feat. Menke),"Christian Löffler', 'Menke",0.695,0.351,-18.41,0,0.0358,0.3329999999999999,0.8140000000000001,0.0946,0.177,116.999,4.0
0W8RoNViergxwvwXhJqbSR,Every Day is Christmas,Jonnie and Brookie,0.6629999999999999,0.852,-7.061,1,0.069,0.0644,2.56e-06,0.0475,0.5820000000000001,128.921,4.0
1UkygBvl8ka6KCQZVlewFg,I Saw the Light,Todd Rundgren,0.526,0.7390000000000001,-11.63,0,0.0331,0.0677,1.07e-06,0.273,0.7809999999999999,120.339,4.0
6X7rt4nkT9B95W6k8Ce6rM,Spaghetti Western,Bad Bones,0.2739999999999999,0.939,-5.56,0,0.0534,7.6e-05,0.00744,0.355,0.78,89.51,4.0
3fVMJhbJC6pqm74j9RhDjO,Prayers of Steel,The Accidentals,0.638,0.2019999999999999,-11.425999999999998,1,0.0531,0.934,0.0,0.619,0.243,58.55,4.0
3k69lBtMa7WNPg0zOGOavm,Waiting in Dark Places,Jeff Kollman,0.604,0.183,-12.323,0,0.0317,0.857,0.3979999999999999,0.103,0.291,131.761,4.0
7uFTekctbONstfUT8peIhU,"Goldberg Variations, BWV 988 (Arranged for Brass Ensemble): Variation 10","Johann Sebastian Bach', 'Canadian Brass",0.465,0.196,-15.819,1,0.0492,0.994,0.861,0.353,0.517,85.93700000000004,4.0
2c4lM4r3EAwZIHzaNqJPRm,SKRIV TIL MIG (feat. ICEKIID),"TopGunn', 'ICEKIID",0.701,0.493,-9.71,0,0.336,0.252,0.000162,0.125,0.669,70.148,5.0
0QJlHa9HtUe4MjKpKPx1bz,Under The Moon,"Fred Elizalde', 'Anglo American Band",0.675,0.354,-12.439,0,0.0356,0.991,0.882,0.132,0.856,95.874,4.0
322emSt0vXErrg1mrToTj3,Shir Le'shir,"Noam Wiesenberg', 'Philip Dizack', 'Shai Maestro', 'Immanuel Wilkins', 'Kush Abadey",0.4270000000000001,0.2289999999999999,-11.852,0,0.0308,0.888,0.718,0.108,0.349,108.935,3.0
2tPLw5lopaila0puuWUW46,Common Clay,Alasdair Roberts,0.422,0.299,-14.121,1,0.0346,0.904,0.00146,0.233,0.535,142.009,3.0
0DpkRS1cffZWm5U84WGBR8,Eyah,Dycide,0.6759999999999999,0.82,-11.827,1,0.0428,0.000509,0.866,0.3779999999999999,0.18,117.003,3.0
3kD5YGFDegIXTH2poEKIus,The story of the ashes and the flame,Heartscore,0.6729999999999999,0.79,-6.572,1,0.0688,0.146,0.00674,0.119,0.911,99.982,4.0
0Q3wbXYJJLGdbZraSqUe0Q,The Ground,FITS,0.578,0.3670000000000001,-9.293,1,0.036,0.568,0.0443,0.362,0.217,111.362,4.0
0RhOJnqH1aURw8w3HNEszL,Angels From The Dust,Vixen,0.304,0.638,-9.081,1,0.0377,0.000241,0.206,0.296,0.67,119.267,4.0
1fVql5KUw2Iq8ik8Qbk119,Junto,Antonio Underwood,0.632,0.703,-6.291,0,0.0307,0.179,0.94,0.0948,0.439,93.982,4.0
1hKAC5vTF2wlNKbYPUAuJ1,Speed of Demon,Dayslived,0.493,0.942,-6.165,1,0.0542,6.08e-06,0.883,0.342,0.184,110.053,4.0
5b4oshEVSuvBJEqOEwuOBX,Ram Ranch 249,Grant Macdonald,0.484,0.745,-2.889,1,0.157,0.259,0.0,0.18,0.4379999999999999,95.133,4.0
1ixIixLRQjlbpBVwjw44sl,Gotta Get Back to Love,Bill Champlin,0.616,0.405,-14.755,1,0.0522,0.295,3.34e-05,0.144,0.7140000000000001,72.975,4.0
0BWNKHsMTX9JgxmKAmbAJq,Mosaic #7,Circulatory System,0.522,0.731,-10.324000000000002,1,0.3879999999999999,0.00265,0.129,0.705,0.578,100.809,4.0
59ZHjEs9K3CIdrZKtUoKcI,Be Kind to Me,Bread,0.647,0.65,-12.02,0,0.0441,0.215,2.37e-05,0.222,0.49,91.996,4.0
7kgNpvPGPX36KN8FimYOQR,Ego Waffles,Hullabalo0,0.519,0.604,-7.447,0,0.181,0.135,0.391,0.374,0.146,171.84900000000005,4.0
2FRSqjO8Xqcpcx48E3pstg,Here To Stay,Meghan Trainor,0.753,0.45,-9.434,1,0.0961,0.1639999999999999,1.42e-06,0.29,0.603,96.028,4.0
4EYSqqwT9vyvS1IfIKEqQM,Sick Of Your Game,"North Rebellion', 'Enpycool",0.4429999999999999,0.912,-6.956,1,0.0929,0.0106,0.0568,0.262,0.46,165.012,4.0
5e7hRuK70dMPWoUFWHys4D,Расстояния,Luna,0.654,0.588,-7.07,0,0.0383,0.354,0.0,0.5720000000000001,0.171,90.02,4.0
5ibM3IznUrdnq59K0NiUGb,Love One Another (Aqua Chill Mix),Dreams and Visions,0.688,0.667,-10.392,1,0.0524,0.451,0.0146,0.667,0.504,120.021,4.0
4rPkN1FMzQyFNP9cLUGIIB,Love Again,Dua Lipa,0.659,0.667,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.4679999999999999,115.982,4.0
2dDlRT8gT5jCBm5m5qkneI,Roundabout,Allegaeon,0.348,0.977,-4.405,0,0.143,0.000936,0.0015,0.0775,0.138,139.97,4.0
1baFeiMplKchIIEDkWchye,Whiskey & Women,TV In Flames,0.34,0.872,-6.763,1,0.0525,0.00449,0.113,0.1669999999999999,0.5529999999999999,177.83,4.0
0SXNSSek1ssIwEYtNJKnb4,We're Not Gonna Take It (Single Version),Twisted Sister,0.34,0.905,-7.206,1,0.0739,5.550000000000003e-05,3.79e-06,0.0654,0.628,149.461,4.0
3V9FlReB1aWyGsAXWsdspu,Love In Action,Utopia,0.657,0.733,-9.385,1,0.0334,0.296,0.0,0.201,0.966,128.534,4.0
5DgwyRPOChhNgWNlFsBYZR,I Still Love You,Faze-O,0.505,0.3670000000000001,-11.887,1,0.0243,0.58,0.0,0.0796,0.369,79.85600000000002,4.0
6lwVJc2CBpCDszcpgtcTJ1,The Singer's Become a Dancer,Peter Brown,0.762,0.46,-17.359,1,0.114,0.0962,1.47e-05,0.148,0.8240000000000001,172.953,4.0
3dfjpapQDKoyHwRG0Q5NH5,(Shake Shake Shake) Shake Your Booty,KC & The Sunshine Band,0.6509999999999999,0.945,-7.9220000000000015,1,0.0361,0.1689999999999999,0.475,0.15,0.939,112.292,4.0
0mjshufN8wOGQmMdm18QH9,The Rose,Bette Midler,0.258,0.0971,-13.002,1,0.0302,0.94,0.0,0.122,0.0767,65.346,3.0
3apvfodhHL1ZKY1dFtPduv,Rock Your Baby,George McCrae,0.591,0.7959999999999999,-9.702,1,0.0315,0.00551,0.0057799999999999,0.0707,0.675,104.633,4.0
3ylPUtVzMgnwYp8Arqu56Z,Ride Like the Wind,Freddie Hubbard,0.711,0.561,-15.465,1,0.035,0.344,0.946,0.131,0.708,127.931,4.0
0vqucfMWZMWl1Ke7VylpMt,Rota de Colisão - Ao Vivo,Diego & Arnaldo,0.7040000000000001,0.818,-5.255,0,0.0702,0.75,1.4e-06,0.987,0.6920000000000001,92.117,4.0
78UcFJ3GgbOghsuPCY4mw8,"24 Short Progressive Pieces, Op. 44: No. 7 in G Major","Fernando Sor', 'Jason Vieaux",0.607,0.147,-25.262,1,0.0445,0.978,0.954,0.1159999999999999,0.856,82.809,4.0
4QVU5Sp0Rhxre44bfXhnk8,The Old Straight Track,Steve Von Till,0.0601,0.182,-14.251,1,0.043,0.754,0.1669999999999999,0.0709,0.0556,69.435,4.0
2JnM3gmTGyNUxrZ7YvWCAB,Skinny Dippin',Whitney Duncan,0.779,0.614,-4.672,0,0.0284,0.226,0.0,0.0929,0.612,93.005,4.0
7mc9fTLpWRQr4ni2TREWss,Nite on the Tiles,Müd,0.311,0.979,-4.013999999999999,0,0.152,0.0361,0.0106,0.423,0.564,160.773,4.0
5gd7YJ0Jrdxx4led1ET55L,Make You Mine,Kwabs,0.677,0.8340000000000001,-4.521,1,0.0435,0.0116,3.01e-06,0.0695,0.49,105.546,4.0
2yHZ0B3W3tWrqffyPwlOWh,Rebosando,"Captain Planet', 'Chico Mann",0.7829999999999999,0.735,-6.532,0,0.0607,0.0296,0.0104,0.0812,0.6829999999999999,119.989,4.0
11yIHaHCPxSav4zyCPOQK1,We Carry the Feeling,Nana Grizol,0.416,0.777,-4.851,1,0.0382,0.201,0.0,0.457,0.892,136.284,4.0
76iprSmDLyA81PbcdxQ6yo,La nuit est à nous,"Anthony Rozankovic', 'Pierre Pépin', 'Camil Bélisle', 'Benoît Charest', 'Chantale Thibeault",0.597,0.181,-14.838,0,0.0403,0.889,0.0,0.1009999999999999,0.276,74.67699999999998,4.0
6d5HkV4K3PW3UK5lAwJaBb,"Ouvertüre - Die Zauberharfe, alias - Rosamunde, D. 644","Franz Schubert', 'Anima Eterna', 'Jos Van Immerseel",0.335,0.0972,-19.198,1,0.0414,0.951,0.8,0.0979,0.0666,128.11,4.0
0c3Z9xVLW6RtGCjfKyPhcU,"Clavier-Concerte 26 in D, K. 537: I. Allegro","Wolfgang Amadeus Mozart', 'Anima Eterna', 'Jos Van Immerseel",0.407,0.107,-23.627,1,0.0343,0.939,0.888,0.0841,0.3229999999999999,139.486,4.0
5dsUa4pdwYIP0DshaMp6p9,Saz Va Avaze Masnavie Mokhalef Daryae Del,Homayoun Shajarian,0.288,0.0532,-14.739,0,0.0451,0.988,2.59e-05,0.4320000000000001,0.237,88.434,4.0
04WZPWuiDijoRdBYMa4MMi,Cielo del sur,"Markus Horn', 'Duo Villarceaux",0.436,0.205,-19.385,0,0.0336,0.991,0.858,0.107,0.107,115.257,4.0
2FJods2O7omQmAuYW5kX6e,Freaks Me Out (Blue Stahli Remix),Collide,0.589,0.922,-5.751,1,0.045,0.0001419999999999,0.376,0.298,0.6709999999999999,112.005,4.0
6GEH1DqWBXUd2iF7EKSPGr,Poisonous Darts,Ghostface Killah,0.685,0.696,-7.707000000000002,0,0.401,0.0973,0.0,0.481,0.785,96.146,4.0
3XYQeGAETsK49yey6Sle5q,Can't Wait,Jay Wile,0.7829999999999999,0.498,-10.321,1,0.035,0.0289,0.00101,0.121,0.8059999999999999,110.98,4.0
1VAWeyYsgYLQu7TTeYtyKr,Rollin - Acoustic,Diana Gordon,0.8109999999999999,0.1989999999999999,-8.844,0,0.0351,0.976,0.00516,0.1009999999999999,0.428,107.871,4.0
7EcxrfGILS3qRyd6Ksg3tZ,"String Quintet in C Minor, Op. 77: III. Allegro vivace","Heinrich von Herzogenberg', 'Peter Langgartner', 'Minguet Quartett",0.462,0.0508,-23.513,1,0.0403,0.954,0.119,0.1369999999999999,0.268,116.611,4.0
1CuQcsqVyATLTNXm7ah8QY,Do-Re-Mi,James Talley,0.527,0.498,-10.696,1,0.0423,0.696,0.0,0.17,0.687,126.091,4.0
7lvwWCdVAPb39dBicY94Hk,Hardest Working Self Made Mexican,Luke Temple,0.599,0.605,-6.983,1,0.0298,0.0384,0.0144,0.125,0.483,133.384,4.0
6xwbSISnyvW8iUbYCOh1hv,There's a Dance,Mustard's Retreat,0.527,0.467,-9.873,1,0.0301,0.118,5.04e-06,0.215,0.762,95.331,4.0
5tH9LxaL0axd0yYYDGbzrd,Shanimuni,PAPIPUPEPO WA MUZUKASHII,0.595,0.977,-3.576,0,0.1159999999999999,0.0388,0.0,0.344,0.489,95.026,4.0
6SudoZijXJklm7LnaBJQZZ,We Run This,"50 Cent, DJ Whoo Kid",0.665,0.7759999999999999,-8.796,0,0.51,0.172,0.0,0.72,0.672,86.83,4.0
1AZ1w6AeuOmJv0wrfacsNl,Earth Passport (Instrumental),Liquid Blue,0.619,0.857,-7.164,1,0.032,0.000676,0.696,0.414,0.667,124.986,4.0
5gjBQUXWSZD2u5Low3Jsky,Esa chica tan cara - Directo,Platero Y Tu,0.3779999999999999,0.909,-5.169,1,0.0695,0.0045899999999999,0.0755,0.691,0.621,144.475,4.0
3IVE5yTjgsuNwJrfLuGLeR,He Is There,Heritage Singers,0.433,0.3779999999999999,-8.976,1,0.0305,0.741,0.0,0.2019999999999999,0.2319999999999999,130.713,4.0
28C9DOlPG9997yEOagCzeI,Amber Dusk,Judicator,0.285,0.943,-7.438,0,0.272,0.00223,0.00443,0.0787,0.152,129.94799999999998,4.0
7ETfZpueP7uNeC4sn9ykYS,Into the Darkness,In This Moment,0.415,0.5539999999999999,-23.85,0,0.505,0.396,9.89e-05,0.107,0.0298,133.391,5.0
22PzGMuKPcI22wpeP25pOp,Office Buildings,Adrenalin O.D.,0.215,0.988,-4.323,1,0.235,0.000588,0.764,0.28,0.26,124.68,4.0
5UwD8Cs92lGqX738vw7VTq,"Introduction, Elegy and Caprice: Elegy —","Morley Calvert', 'Black Dyke Mills Band', 'Peter Parkes",0.114,0.0124,-36.548,1,0.0427,0.907,0.92,0.105,0.0337,93.908,4.0
72f58kIlvA9l1OWrfGt6Lu,Hy Brasil,Andrew Pekler,0.176,0.532,-20.874,0,0.286,0.1639999999999999,0.8270000000000001,0.597,0.2289999999999999,172.104,5.0
2w538XW4pHQmOWGFkYtfGF,Screaming Oi!,Rude Pride,0.58,0.888,-4.048,1,0.0289999999999999,0.00125,0.000229,0.0559999999999999,0.863,92.448,4.0
1WfXiN1HfJhcb44uArEAps,如果你說,鄭怡,0.278,0.203,-14.214,1,0.0343,0.8740000000000001,0.000103,0.123,0.107,104.705,4.0
6DvOEm48FT2Z8aVZa4yEpn,Swissex Lover,Fight Bite,0.243,0.482,-9.868,0,0.0348,0.2319999999999999,0.5720000000000001,0.299,0.0608,117.465,4.0
7kOTF1SkVXtlyuA4zCqwL8,Chain Reaction,"J. Stalin', 'TJ Marion",0.5479999999999999,0.711,-5.343,0,0.373,0.0052,0.0,0.0876,0.634,82.85700000000001,4.0
0D70yIVzWZbccyA4ROoU1r,Count Five or Six,Cornelius,0.5329999999999999,0.967,-4.815,1,0.184,0.000218,0.1369999999999999,0.178,0.0968,94.997,3.0
0gV9GiLhNZOLE7UzFbLCOd,Sama,"Hossein Alizadeh', 'Hamavayan Ensemble",0.314,0.268,-13.117,1,0.0392,0.862,0.00331,0.0658,0.147,169.704,5.0
1ugHsMpfhAHamAcFBlcx7n,Bi Aingeru,U.K. Bill,0.471,0.936,-5.175,1,0.0976,0.00845,4.49e-06,0.106,0.5579999999999999,91.021,4.0
5XlKkNhs1ynuEWVffQnPj1,Disposable Heroes,"DC The Midi Alien', 'Nabo Rawk', 'Apeshit",0.649,0.898,-6.557,1,0.282,0.479,3.65e-05,0.145,0.4270000000000001,87.98299999999998,4.0
0nNgl2HVZ5PjF5yqoH3AEI,Up Where We Belong,"Joe Cocker', 'Jennifer Warnes",0.631,0.304,-11.871,1,0.0334,0.636,2.5e-05,0.0375,0.25,139.862,4.0
27fQ9UG1N5PIbrT4itZyVE,HUH!,"Sol', 'Dekchaii",0.575,0.774,-7.354,1,0.311,0.00329,6.36e-05,0.301,0.477,106.615,5.0
423crKRHibK7hr6CwkRWWq,Ego Smog,Songs To Your Eyes,0.355,0.409,-14.85,0,0.0396,0.351,0.8959999999999999,0.105,0.0391,130.985,4.0
1GLJSeTc5wOttnSveZZsrE,"Concerto grosso in C Minor, Op. 6 No. 8, HWV 326: III. Andante allegro","George Frideric Handel', 'Akademie für Alte Musik Berlin', 'Bernhard Forck",0.421,0.105,-19.483,0,0.0302,0.905,0.0375,0.14,0.493,96.988,4.0
2LJBpjZ0FU3cNHECR9QJz7,John L. Sullivan - Demo,Blue Öyster Cult,0.409,0.8440000000000001,-9.553,1,0.0367,0.3939999999999999,8.02e-05,0.355,0.97,175.908,3.0
7IaqWSI6pJdhCqFZnM6d1s,Miracle of Love,"Eurythmics', 'Annie Lennox', 'Dave Stewart",0.505,0.662,-6.402,1,0.0268,0.345,0.0,0.375,0.336,106.416,4.0
1iuSXWw8IkUuX9ZGkXcm3t,Lazarus,Doveman,0.4679999999999999,0.245,-19.209,1,0.0308,0.873,0.868,0.0989,0.1,109.989,4.0
6xmHTMHpBLeh493Ez6SMZv,Ningún nombre de mujer,Decibelios,0.447,0.8059999999999999,-9.919,1,0.0675,0.218,0.0,0.0858,0.672,169.965,4.0
3BqDJvk9KaE1G2pAVo4AmW,Epoch,Subset,0.809,0.609,-13.868,0,0.0601,0.00149,0.848,0.156,0.8640000000000001,123.993,4.0
43ppJxQzSfEVvkiJMP57o3,Stay,Stefano Guzzetti,0.0607,0.17,-12.788,0,0.0432,0.49,0.8759999999999999,0.1119999999999999,0.0385,67.472,3.0
20ei9v86ljr38IB1J70YLD,Yelar Sarov,Mariam Matossian,0.684,0.364,-10.655,0,0.102,0.684,0.00556,0.08,0.45,145.454,3.0
1fnnrZgSYsKMo5mIwJqBT6,Teenage Love (feat. Saint Kenaire),"Amtrac', 'Saint Kenaire",0.509,0.216,-14.338,1,0.0431,0.752,0.004,0.105,0.0375,119.807,4.0
5P669LZsUuPKUFx9piQrcP,"Granny, Will Your Dog Bite?",Seals and Crofts,0.603,0.552,-9.464,1,0.0573,0.5539999999999999,0.091,0.0678,0.662,141.984,4.0
0Nek8bANm0dzO0vI9mmnJG,You Do You,"Dillon Francis', 'BabyJake",0.913,0.6559999999999999,-6.76,1,0.0608,0.0103,0.059,0.148,0.421,119.99,4.0
5ZpG6FMO9srIJkZkbK1IpM,Don't Breathe for Me,Annie Hart,0.609,0.313,-13.198,1,0.0285,0.942,0.0515,0.1119999999999999,0.113,99.495,3.0
3g1QURrDe3kSx8yC5gfsp5,The Race That Failed,The Outsider,0.449,0.318,-10.708,1,0.0305,0.523,0.873,0.106,0.0419,132.016,4.0
4VKqCNPa4eTKKlb9l4VfT8,Me Grita el Corazón,Nelly Omar,0.5429999999999999,0.379,-6.412000000000001,1,0.135,0.923,0.00109,0.168,0.508,118.331,4.0
7C5DAwv04lelqLLipwRuLH,Like A Drum,Quakers,0.7709999999999999,0.928,-5.987,0,0.0639,0.000619,0.418,0.146,0.922,105.3,4.0
78zMxgaEBLsmiTKy8dotXu,Pt. 1 (Love Song),Lynne[a],0.4029999999999999,0.2239999999999999,-7.276,1,0.0577,0.8009999999999999,0.0,0.118,0.34,184.42,3.0
59XW55qs3RHAXuwGZvnz6j,Cardboard Box Adventure,Purrple Cat,0.8029999999999999,0.242,-14.995,0,0.042,0.6759999999999999,0.932,0.156,0.0717,114.924,3.0
6Zu3dGQvIr6aVjVyHJCKqJ,Equinox,ātman,0.838,0.542,-11.805,0,0.0579,0.085,0.51,0.349,0.58,139.977,4.0
